,lat,lon,market_penetration,mp_scaled
96,42.3959,-71.1787,0.0001621796951021732,0.0006526617320524652
97,42.2945,-71.2992,0.0002910925674364448,0.001211312194974859
98,42.2945,-71.2328,0.00033500837520938025,0.001401623572711797
99,41.3889,-70.5339,0.001967051880993361,0.008474166783536834
100,41.7113,-70.4775,0.0001930688290375519,0.0007865213587895506
101,41.7635,-70.9677,0.0012644889357218123,0.005429574668714115
102,41.9775,-71.3298,0.0002617898949100565,0.0010843275791229772
103,41.6825,-71.2676,4.3595779928502924e-05,0.00013877232824535628
104,41.6498,-71.474,0.000663643402278509,0.002825780111002458
105,41.5164,-71.3761,0.0014801110083256244,0.006363983843649409
106,41.522,-71.1612,0.001718213058419244,0.007395811139861233
107,41.4876,-71.3271,0.000514248982215556,0.002178371823412829
108,41.5198,-71.2731,0.0005591798695246971,0.0023730820997433376
109,41.8439,-71.6242,0.0003566333808844508,0.001495336630316719
110,41.9573,-71.6478,0.010526315789473684,0.04556617053897769
111,41.5944,-71.252,0.00017471317919748414,0.0007069762203195494
112,41.4437,-71.5342,0.0006381620931716656,0.00271535556711754
113,41.7494,-71.4084,0.0003013258336681398,0.0012556585726020734
114,41.7141,-71.3901,0.0002835170287415388,0.001178483214267471
115,41.3691,-71.8126,0.00018869704689121616,0.0007675760193861012
116,41.5058,-71.6211,0.0008019246190858059,0.0034250287692943666
117,41.7004,-71.5183,3.374957813027337e-05,9.610331394905536e-05
118,41.8351,-71.3971,0.00035227392820657346,0.001476444721289439
119,41.8274,-71.52,0.00010420284821118444,0.00040141612897221304
120,42.7235,-71.4893,0.0002247696111485727,0.0009238983040134729
121,42.7717,-71.5132,0.00018500246669955598,0.0007515653689599516
122,42.9403,-71.5213,0.00028297882375135595,0.0011761508756773173
123,43.4145,-71.9857,0.0006734006734006734,0.0028680637397088472
124,43.2185,-71.5277,0.0004241396025206011,0.0017878782616085013
125,42.8856,-71.947,0.0013548095739876562,0.005820983730237645
126,42.7788,-72.344,0.001192131929266839,0.005116011915671623
127,43.6601,-72.0297,0.0009505703422053232,0.004069192540751003
128,43.6447,-72.2428,0.0003348961821835231,0.0014011373785506023
129,43.644,-72.3007,0.0014684287812041115,0.006313358320602533
130,43.0729,-70.8052,0.00027865502507895226,0.0011574134750889714
131,43.1888,-70.8868,3.329005626019508e-05,9.411195264592232e-05
132,42.9815,-70.9478,0.0008112622285850632,0.0034654937730980388
133,42.9359,-70.8243,0.0007820136852394917,0.003338743728793384
134,42.9308,-71.1861,0.0005253020486779899,0.0022262708468706216
135,43.8973,-69.9779,0.0003945162244797317,0.0016595038521628345
136,43.3881,-70.5478,0.0007400555041628122,0.0031569158255170633
138,43.5835,-70.3457,0.00021321961620469082,0.0008738458158071764
139,43.734,-70.2625,0.0008065961641871303,0.003445273146649101
140,43.6318,-70.2709,0.00015888778550148956,0.0006383960750314039
141,43.759,-70.1993,0.007189072609633357,0.031104058156064318
142,44.943,-68.675,0.00021006196828064278,0.000860161988563445
143,43.9444,-72.6726,0.00045300113250283127,0.0019129511638972122
144,43.1699,-72.8515,0.0024154589371980675,0.01041736147767779
145,43.1693,-73.0474,0.0016986168405726766,0.007310889937088509
146,42.9535,-72.8687,0.002789400278940028,0.012037855225798475
147,44.4367,-73.0957,0.00021410983834707205,0.0008777036385593953
148,43.4284,-72.8257,0.013245033112582781,0.05734786978753482
149,43.6234,-73.2701,0.00046189376443418013,0.001951487834868012
150,44.5288,-72.3034,0.0018726591760299626,0.008065111214690583
151,44.9442,-72.2974,0.001948051948051948,0.008391829611608092
152,41.7905,-72.8653,0.0007614903453902638,0.0032498047958545925
153,41.6823,-72.9302,0.00014888830068819482,0.0005950628010240769
154,41.7573,-72.9444,0.0003216813210379584,0.001343870108318022
155,41.8384,-72.8987,0.00019745285813012144,0.0008055197709549284
156,41.7284,-72.8415,0.00033946251768033947,0.0014209258247543353
157,41.8341,-72.5576,0.00019451468585878233,0.0007927870525707382
158,41.989,-72.5652,0.0001343664621310521,0.0005321316779675991
159,41.9252,-73.0663,0.00024142926122646064,0.0009960937415955653
160,41.7691,-72.701,0.0001547029702970297,0.0006202609663422256
161,41.7556,-72.7532,0.00031938677738741617,0.00133392658716796
162,41.7628,-72.7268,0.0003231226573607341,0.0013501162122901498
163,41.7982,-71.8807,8.942144326209425e-05,0.00033736016180672696
164,41.854,-71.8683,0.00015037593984962405,0.0006015095606931886
165,41.889,-72.1476,0.000898069151324652,0.003841675970385465
166,41.3572,-72.0579,6.401638819537802e-05,0.00022726606866769116
167,41.3616,-71.9774,0.00030804774740084714,0.0012847883262915585
168,41.5224,-71.9934,0.001271186440677966,0.0054585986457338686
169,41.28,-72.8106,0.00043072505384063173,0.001816416648519534
170,41.4049,-72.4643,0.0007511266900350526,0.0032048933703551726
171,41.5761,-72.5093,0.0003123048094940662,0.001303236520533166
172,41.5569,-72.6652,4.1974479516454e-05,0.00013174634077547186
173,41.3931,-73.3167,0.000437417984127976,0.0018454208009802513
174,41.2564,-73.2111,0.00019395417140007204,0.0007903580347685342
175,41.8335,-73.2429,0.0003505082369435682,0.0014687930087521667
176,41.5817,-73.4128,0.0004462791476068281,0.0018838211018179798
177,41.5714,-73.4947,0.0005421523448088912,0.002299292458781482
178,41.5521,-73.2083,0.00030048076923076925,0.0012519964430521852
179,41.424,-73.4716,9.554140127388535e-05,0.00036388130988484476
180,41.473,-73.4978,0.0005763273539370362,0.0024473915921272185
181,41.0768,-73.4853,0.0002894076789504148,0.0012040106453650374
182,41.1692,-73.2681,0.00038348082595870205,0.0016116813936241665
183,41.0427,-73.6262,0.00016647937736712865,0.0006712946229674091
184,41.0549,-73.6594,0.0012168739859383451,0.005223232871677848
185,41.151,-73.4944,0.0018238929982774344,0.007853780512929755
186,41.1323,-73.4058,0.0002995918061641014,0.0012481440765683544
187,41.0957,-73.4285,6.872852233676975e-05,0.0002476863406837781
188,41.1014,-73.4011,0.0006335529650278763,0.0026953816768102955
189,41.0354,-73.5673,0.001366867140513942,0.005873235805609611
190,41.1434,-73.3496,0.0008256088865538334,0.003527665742200243
191,41.2018,-73.4383,0.00027668640363012563,0.0011488823543111001
192,41.0531,-73.539,0.0004393673110720562,0.0018538683080443537
193,41.0602,-73.5445,0.0001577137810301864,0.0006333084671805306
194,41.1352,-73.5684,0.0002069108214359611,0.0008465063340764891
195,41.0942,-73.5203,0.00033274179236912155,0.0013918012211495796
196,40.9115,-74.414,0.00013098434737048923,0.0005174751123164528
197,40.8545,-74.2789,0.00016121231662098983,0.0006484695483973456
198,40.8222,-73.988,0.00012715097058574215,0.000500862979822795
199,40.8693,-74.1711,0.00022180326050792945,0.0009110434732384011
200,40.6554,-74.3057,0.00026519337016574587,0.0010990767115618663
201,40.8317,-73.9738,8.685833405715279e-05,0.00032625279822127897
202,40.8279,-74.2797,0.0014347202295552368,0.006167280604373717
203,40.8503,-73.9745,0.00033943371142477303,0.0014208009913865276
204,40.7445,-74.0329,0.0009199080091990801,0.003936315767329949
205,40.7896,-74.3202,0.00034062265821922474,0.0014259533525517356
206,40.7228,-74.3015,0.00043680838672102506,0.0018427790797353287
207,40.8131,-74.2165,0.00019532012969256611,0.0007962774842278232
208,40.843,-74.2011,0.0006590871642774757,0.002806035422808235
209,40.9049,-74.3646,0.00039498370692208945,0.001661529711009219
210,40.7939,-74.0258,3.2909351192141245e-05,9.246214794718212e-05
211,40.6203,-74.3106,0.0004066142586066685,0.001711931295932291
212,40.6378,-74.4514,0.00016241676140977748,0.0006536890709061293
213,40.8292,-74.1121,0.0003322075189635125,0.0013894859202803484
214,40.7368,-74.3271,0.0007547169811320754,0.0032204520787064775
215,40.6952,-74.2677,5.654722635854711e-05,0.00019489807746377041
216,40.7681,-74.0208,0.00015931177314003505,0.0006402334469420431
217,40.7674,-74.0323,6.0136811245583705e-05,0.00021045372541832387
218,40.6479,-74.3451,0.0009558968949831894,0.004092275427054394
219,40.791,-74.0634,0.00012297097884899163,0.0004827487738752896
220,40.8185,-74.1589,0.00031744911996049523,0.0013255296505476392
221,40.6747,-74.2239,3.2031775521317146e-05,8.865912932012003e-05
222,40.7221,-74.0469,0.0003301056338028169,0.0013803772944560198
223,40.7321,-74.066,0.00017087850538267293,0.0006903584670804018
224,40.7324,-74.0431,0.0005452562704471102,0.0023127434777780284
225,40.9988,-74.4261,0.00011298796678153777,0.0004394868853465651
226,40.9343,-74.1166,9.242998428690267e-05,0.0003503978267489223
227,41.1164,-74.5865,0.0003459609064175748,0.0014490869215522775
228,40.8835,-74.2144,3.813591640607124e-05,0.00011511173307693516
229,41.0817,-74.1861,0.00011587485515643106,0.00045199736236749066
230,40.9957,-74.1409,0.0007014590347923681,0.002989656070222352
231,41.0294,-74.2338,0.0006272541947624275,0.0026680856367724123
232,40.982,-74.1131,0.00032019211526916147,0.0013374165596765188
233,41.0928,-74.2659,0.0002456801244779297,0.0010145150728424193
234,40.9457,-74.1826,8.849557522123894e-05,0.00033334786574766725
235,40.9048,-74.2168,0.0008330248056275454,0.003559803003192936
236,40.8882,-74.0503,4.650081376424087e-05,0.00015136143954009215
237,40.8744,-74.0281,0.0004885794552339074,0.0020671316278324183
238,40.8629,-73.9879,0.000223463687150838,0.000918239016211831
239,40.9238,-73.9989,0.00029894249093830575,0.0012453302361433835
240,40.9418,-73.9652,0.0004685486704931475,0.0019803272074087695
241,40.9548,-73.9602,0.001229256299938537,0.005276892256679533
242,40.8943,-73.9772,0.0005899922563516354,0.002506609138998026
243,40.9608,-73.9874,0.002365464222353637,0.010200706848192128
244,40.9535,-74.0335,0.000125344697919278,0.0004930354057178
245,40.9031,-74.0955,0.00014642360348488177,0.0005843819108331885
246,40.8915,-74.0119,2.5140788415124697e-05,5.879668760146457e-05
247,41.0092,-74.0041,0.00022779908121037246,0.0009370266659977246
248,40.9883,-74.0635,0.00022038567493112948,0.00090490029432716
249,41.0234,-74.0603,0.0005235602094240838,0.0022187224982231114
250,40.3599,-74.0389,0.0014674710582096853,0.006309207979488417
251,40.2507,-74.0486,5.107513151846366e-05,0.00017118447726067296
252,40.1688,-74.072,0.00027857739808710187,0.001157077074587243
253,40.3012,-74.178,0.0011754334410813989,0.005043648171182934
254,40.2506,-74.002,0.00196078431372549,0.008447005963269683
255,40.3028,-74.0698,0.0013357899585444495,0.005738561263190274
256,40.4226,-74.1799,5.7484479190618535e-05,0.00019895971009231304
257,40.3859,-74.174,0.0005935070330583417,0.0025218406019133733
258,40.3529,-74.2779,5.066882853668423e-05,0.00016942374270602535
259,40.2096,-74.0714,0.00010651328753261969,0.00041142853481735656
260,40.2648,-74.0184,0.0004714757190004715,0.0019930117203980757
261,40.2116,-74.0093,0.0017953321364452424,0.007730010571300934
262,40.3707,-74.0084,0.00043089518474631047,0.0018171539194180397
263,40.1542,-74.0379,0.0010710460549803642,0.004591280145301175
264,40.8731,-74.7426,0.00021201413427561838,0.0008686217987984277
265,40.7162,-74.8152,0.0004613255420575119,0.0019490254144128578
266,40.8529,-74.8343,0.00013400783945860832,0.0005305775684489183
267,40.878,-74.6554,0.0008312551953449709,0.003552134307385825
268,40.9229,-74.5094,0.0006787944610371979,0.002891437991678318
269,40.8456,-74.5725,0.00023723854335534379,0.000977933053401403
270,41.0277,-74.6407,0.00028348688873139615,0.00117835260100664
271,40.7582,-74.9914,0.0001380071763731714,0.0005479088975725912
272,40.7149,-74.3642,0.00017539244058581075,0.000709919833956906
273,40.6789,-74.5605,0.00011216211163868845,0.0004359080002476179
274,40.7225,-74.5778,0.00013273161667109106,0.0005250469923464022
275,40.7305,-74.4017,0.0005745925616381112,0.0024398737818161144
276,40.7892,-74.6776,0.00046734431592475756,0.0019751080758746496
277,40.7789,-74.6,0.0015724918754586434,0.006764321011339009
278,40.7952,-74.4873,0.00029716323405033486,0.001237619736283095
280,40.7004,-74.4023,0.000424881033310673,0.0017910912894977921
281,39.9308,-75.0175,0.00022447696866301518,0.0009226301229771869
282,39.8805,-74.9706,9.794639067550361e-05,0.0003743034532923213
283,39.8036,-75.0058,0.00013382999130105057,0.0005298068544484428
284,40.0642,-74.6899,0.0006831378799954458,0.0029102604177693235
285,39.8954,-75.0417,0.00036898099747862984,0.0015488456523516931
286,39.9074,-75.0008,0.0014875213486860229,0.0063960969290053436
287,39.9872,-74.8293,0.001014027378739226,0.004344186823272498
288,39.638,-74.7728,0.0004936646371564917,0.002089168521306718
289,39.8504,-74.9646,0.00013731076859702722,0.0005448909791949997
290,39.9651,-74.8067,0.0005602240896358543,0.0023776072804947072
291,39.9478,-74.9036,0.00038218994840435696,0.0016060873103471986
292,39.8637,-74.8223,0.0004415173479524633,0.001863185601785394
293,39.9683,-74.9533,9.48316737790422e-05,0.00036080566983150104
294,40.0293,-74.9497,6.92185228767218e-05,0.0002498097828468433
295,40.002,-74.9952,0.0008193587152455345,0.003500580308205168
296,39.7529,-75.3362,0.00032022202060095,0.0013375461559468134
297,39.7993,-75.1536,0.00023929169657812874,0.00098683049690406
298,39.7539,-74.996,0.0002491970317864658,0.0010297557688287308
299,39.1378,-74.7806,0.00040775907263936625,0.0017168924055386947
300,39.3741,-74.6118,4.7023417661995674e-05,0.00015362617000586542
301,39.4818,-75.0091,0.00034598085572598315,0.001449173372890887
302,39.4655,-74.9653,0.0002305209774089442,0.0009488221410641394
303,39.3286,-74.509,0.00047214353163361664,0.001995905720274865
304,39.346,-74.4723,0.00018779342723004695,0.0007636601378075029
305,40.3902,-74.771,0.0006293266205160479,0.0026770665987637813
306,40.3324,-74.5688,0.00014945449110745777,0.0005975164158888771
307,40.3666,-74.6408,0.00036081927199405707,0.001513476401495354
308,40.2669,-74.6511,0.00041141681666238106,0.0017327434245619177
309,40.4459,-74.8288,0.0010845986984815619,0.004650011212483777
310,40.251,-74.7627,0.0001751927119831815,0.0007090542999392607
311,40.2171,-74.7429,0.00012398103090227196,0.00048712588561691323
312,40.0874,-74.1152,7.083490744238761e-05,0.00025681446724739216
313,40.1345,-74.0436,0.001417233560090703,0.006091501236383205
314,40.5904,-74.6267,0.00039502791530601495,0.001661721290280535
315,40.4284,-74.4064,0.0002591904617910061,0.0010730628040155868
316,40.578,-74.3589,5.0517807527153325e-05,0.00016876928551057412
317,40.518,-74.8453,0.00013177834881728933,0.0005209159578098783
318,40.4775,-74.6272,0.00020851252378345975,0.0008534473923408168
319,40.5293,-74.7401,0.0003811701924909472,0.0016016681464361114
320,40.398,-74.3236,7.519173893428242e-05,0.0002756950172324291
321,40.5007,-74.5013,0.00012018990004206647,0.00047069682797741384
322,40.588,-74.6874,0.00040578926011091576,0.0017083561231569342
323,40.4444,-74.3801,0.0001874062968515742,0.0007619824887005594
324,40.3847,-74.3894,0.00012110936175366356,0.00047468136188409167
325,40.6937,-75.111,0.000847816871555744,0.003623905170251468
326,40.6156,-74.7724,0.0005962436649110603,0.0025336999346835345
327,40.4538,-74.4823,0.0003158943454912157,0.001318791956620917
328,40.4991,-74.4266,0.0009297668430839651,0.003979039523413707
329,40.7484,-73.9967,0.0002843332385555871,0.0011820203008454317
330,40.7152,-73.9877,0.0005036236334602629,0.002132326336306897
331,40.7313,-73.9892,0.0009995716121662145,0.0042815420265064266
332,40.7056,-74.0083,0.0023826208829712684,0.010275056106126505
333,40.7085,-74.0135,0.00033211557622052476,0.0013890874817458375
334,40.7139,-74.007,0.0008586147681740126,0.0036706984022627934
335,40.7262,-73.9796,0.0004890214680424471,0.0020690471127303737
336,40.7375,-73.9813,0.0006282590940503863,0.0026724404187444786
337,40.7402,-73.9996,0.0006864898791777812,0.002924786476036581
338,40.7255,-73.9983,0.00099626400996264,0.0042672083647957585
339,40.7185,-74.0025,0.0008303249097472924,0.0035481028676204807
340,40.7339,-74.0054,0.0017209549735598736,0.007407693368027206
341,40.7443,-73.9781,0.0007013269844785264,0.002989083823497716
342,40.7517,-73.9707,0.0007239819004524887,0.0030872600495576276
343,40.7651,-73.9858,0.0009097270818754374,0.0038921962030122412
344,40.7685,-73.9588,0.0007792624510096032,0.003326821115882008
345,40.7571,-73.9657,0.0007517854905400326,0.0032077483157180084
346,40.7764,-73.9827,0.0007377291058723237,0.003146834260671054
347,40.7864,-73.9764,0.0008771485923451917,0.0037510156682228884
348,40.7975,-73.9683,0.0005919661733615222,0.0025151632083580218
349,40.8019,-73.9531,0.0003235008675705085,0.0013517552053941477
350,40.8116,-73.955,0.0001507360945952736,0.0006030703095287206
351,40.7763,-73.9529,0.0010854876941139983,0.004653863720093015
352,40.7918,-73.9447,6.57868768338092e-05,0.00023493857087440425
353,40.8183,-73.9426,0.00014815363531982666,0.0005918790914324722
354,40.8382,-73.942,1.7442570337164886e-05,2.5436069572736744e-05
355,40.8496,-73.9356,7.417572228609576e-05,0.00027129205761661544
356,40.7597,-73.9918,0.0002428068471530897,0.0010020635799964286
357,40.7101,-74.0013,9.852216748768474e-05,0.0003767986112764744
358,40.7618,-73.9505,0.0002572678157962439,0.0010647309201969974
359,40.7651,-73.9638,0.0005268050821196158,0.002232784318432832
360,40.778,-73.9884,0.001154068090017311,0.004951060339988678
361,40.7143,-74.006,0.0012633513265188929,0.0054246447816025485
364,40.7816,-73.9511,0.0005127950639339652,0.0021720711948847804
368,40.7105,-74.0163,0.0031834967528333123,0.013745692260145869
369,40.7166,-74.0146,0.00167259042441982,0.0071981031442048425
370,40.6316,-74.0927,5.037022112527074e-05,0.0001681297123613624
371,40.5973,-74.0768,2.3952669525018563e-05,5.364791420167914e-05
372,40.5457,-74.1792,0.0002697963037906381,0.001119023757607659
373,40.6039,-74.1472,4.677815460180096e-05,0.0001525633101096073
374,40.852,-73.9129,1.2769924274349054e-05,5.186921145604889e-06
375,40.8633,-73.8895,1.2579882252302118e-05,4.363364415630422e-06
376,40.8798,-73.9067,0.00017654847726938355,0.0007149295774894106
377,40.8261,-73.8196,0.00011839924224484963,0.0004629369216993436
378,40.9011,-73.9053,0.0009161504231742431,0.003920032077933883
379,41.136,-73.7009,0.001126831100538375,0.004833027466269404
380,41.4097,-73.5992,0.00046137284051878813,0.0019492303846909147
381,41.1444,-73.835,0.00040048057669203043,0.00168535067462594
382,41.1705,-73.7715,0.0012556504269211452,0.005391272543071976
383,41.0118,-73.8665,0.0005517241379310345,0.002340772309178556
384,41.0197,-73.8074,0.0007933989209774674,0.003388082224634267
385,41.0381,-73.8597,0.002185195301830101,0.009419502348769765
386,41.2709,-73.6841,0.0010243039389142379,0.004388720817396326
387,40.9351,-73.7571,0.00048201482195577515,0.0020386834569605843
388,40.9525,-73.735,9.932952570151477e-05,0.0003802973389964714
389,41.205,-73.7299,0.00018031013342949875,0.0007312309050228951
390,41.0222,-73.6798,5.214851898206091e-05,0.00017583605621144526
391,41.0384,-73.7156,0.0013736263736263737,0.005902527284721713
392,40.9734,-73.6907,0.0012203626220362621,0.0052383510529407365
393,40.9927,-73.7995,0.0004104458468010877,0.001728535677479154
394,41.2553,-73.5402,0.0008866558297620806,0.003792215763200883
395,41.0897,-73.844,0.00026619343389529726,0.0011034105383966072
396,41.0592,-73.7395,8.888888888888889e-05,0.0003350523104515026
397,41.0141,-73.7552,0.0004965243296921549,0.0021015611437806125
398,40.9491,-73.7863,0.00021207408454686837,0.0008688815963359403
399,41.1177,-74.1241,0.0003409333049222246,0.0014272995557763927
400,41.1487,-73.9413,0.00011690437222352116,0.0004564588267325468
401,41.4512,-74.4701,4.130695196001487e-05,0.00012885357629302977
402,41.1163,-74.0736,0.00030834853662923655,0.0012860918116506163
403,41.1183,-73.943,0.000645647261379533,0.0027477929227412217
404,41.0973,-73.9768,0.0008468595624558928,0.0036197566227704615
405,40.7236,-73.7058,0.00044637875237138713,0.0018842527441111242
406,40.7481,-73.7114,0.00021404109589041095,0.0008774057396409958
407,40.7742,-73.7189,0.00033818058843422386,0.001415370519424397
408,40.7867,-73.727,0.0003948333239325399,0.001660878018705679
409,40.8171,-73.7416,0.0011247188202949262,0.004823873792827355
410,40.7294,-73.6828,0.0001961649747437595,0.0007999386630565987
411,40.835,-73.6964,6.628882039044115e-05,0.00023711376870527912
412,40.7446,-73.9345,0.0001569612305760477,0.0006300472516636898
413,40.7706,-73.9265,2.9297161105088916e-05,7.680853921319231e-05
414,40.7627,-73.9149,0.00010314595152140278,0.000396836013625185
415,40.7436,-73.9216,0.00011016451233842539,0.0004272513024825435
416,40.7763,-73.911,0.0003270824247710423,0.0013672760649625628
417,40.7454,-73.9575,0.0008515469770082316,0.0036400697711951053
418,40.694,-73.9903,0.0003520575809732436,0.001475507169593761
419,40.6179,-73.9856,2.559705121969949e-05,6.0773925579135595e-05
420,40.6251,-74.0303,0.00014523695409059882,0.0005792395055679968
421,40.7095,-73.9563,7.767679794045519e-05,0.00028646414632752876
422,40.6669,-73.9828,0.00029926915322580646,0.0012467458437148164
423,40.6794,-73.9496,0.00014728625082848515,0.0005881202367979781
424,40.6816,-73.9798,0.00022295922633148462,0.0009160529096954295
425,40.6424,-73.9758,2.6588673225206062e-05,6.507116977507463e-05
426,40.6336,-73.996,3.253055160972013e-05,9.082060076696227e-05
427,40.7272,-73.9498,0.0002978285590512807,0.0012405029558797264
428,40.5979,-73.9743,2.5402954363592485e-05,5.9932797020345936e-05
429,40.5767,-73.9884,0.0001259948342117973,0.0004958528042770128
430,40.6628,-73.9546,3.5193299195833114e-05,0.00010235975232484776
431,40.6174,-74.0121,4.7860629845888775e-05,0.00015725427141751792
432,40.6011,-73.9475,0.00012497188132670149,0.000491419786127167
